utc_date,utc_timestamp,local_date,local_timestamp,country_name,price_area,country_code,market_program_name,auction_type,currency_code,PTU_length,Day-ahead Energy Price
2023-01-27,2023-01-27 22:00:00,2023-01-28,2023-01-28 00:00:00,Finland,FI,FI,Day-ahead,,EUR,hourly,29.29999924
2023-01-27,2023-01-27 23:00:00,2023-01-28,2023-01-28 01:00:00,Finland,FI,FI,Day-ahead,,EUR,hourly,27.17000008
2023-01-28,2023-01-28 00:00:00,2023-01-28,2023-01-28 02:00:00,Finland,FI,FI,Day-ahead,,EUR,hourly,29.20999908
2023-01-28,2023-01-28 01:00:00,2023-01-28,2023-01-28 03:00:00,Finland,FI,FI,Day-ahead,,EUR,hourly,28.51000023
2023-01-28,2023-01-28 02:00:00,2023-01-28,2023-01-28 04:00:00,Finland,FI,FI,Day-ahead,,EUR,hourly,27.65999985
2023-01-28,2023-01-28 03:00:00,2023-01-28,2023-01-28 05:00:00,Finland,FI,FI,Day-ahead,,EUR,hourly,27.62000084
2023-01-28,2023-01-28 04:00:00,2023-01-28,2023-01-28 06:00:00,Finland,FI,FI,Day-ahead,,EUR,hourly,26.37999916
2023-01-28,2023-01-28 05:00:00,2023-01-28,2023-01-28 07:00:00,Finland,FI,FI,Day-ahead,,EUR,hourly,26.45999908
2023-01-28,2023-01-28 06:00:00,2023-01-28,2023-01-28 08:00:00,Finland,FI,FI,Day-ahead,,EUR,hourly,28.70000076
2023-01-28,2023-01-28 07:00:00,2023-01-28,2023-01-28 09:00:00,Finland,FI,FI,Day-ahead,,EUR,hourly,30.18000031
2023-01-28,2023-01-28 08:00:00,2023-01-28,2023-01-28 10:00:00,Finland,FI,FI,Day-ahead,,EUR,hourly,31.26000023
2023-01-28,2023-01-28 09:00:00,2023-01-28,2023-01-28 11:00:00,Finland,FI,FI,Day-ahead,,EUR,hourly,35.49000168
2023-01-28,2023-01-28 10:00:00,2023-01-28,2023-01-28 12:00:00,Finland,FI,FI,Day-ahead,,EUR,hourly,38.25999832
2023-01-28,2023-01-28 11:00:00,2023-01-28,2023-01-28 13:00:00,Finland,FI,FI,Day-ahead,,EUR,hourly,37.61000061
2023-01-28,2023-01-28 12:00:00,2023-01-28,2023-01-28 14:00:00,Finland,FI,FI,Day-ahead,,EUR,hourly,35.83000183
2023-01-28,2023-01-28 13:00:00,2023-01-28,2023-01-28 15:00:00,Finland,FI,FI,Day-ahead,,EUR,hourly,35
2023-01-28,2023-01-28 14:00:00,2023-01-28,2023-01-28 16:00:00,Finland,FI,FI,Day-ahead,,EUR,hourly,34.90999985
2023-01-28,2023-01-28 15:00:00,2023-01-28,2023-01-28 17:00:00,Finland,FI,FI,Day-ahead,,EUR,hourly,37.93000031
2023-01-28,2023-01-28 16:00:00,2023-01-28,2023-01-28 18:00:00,Finland,FI,FI,Day-ahead,,EUR,hourly,38.95000076
2023-01-28,2023-01-28 17:00:00,2023-01-28,2023-01-28 19:00:00,Finland,FI,FI,Day-ahead,,EUR,hourly,38.13999939
2023-01-28,2023-01-28 18:00:00,2023-01-28,2023-01-28 20:00:00,Finland,FI,FI,Day-ahead,,EUR,hourly,34.65999985
2023-01-28,2023-01-28 19:00:00,2023-01-28,2023-01-28 21:00:00,Finland,FI,FI,Day-ahead,,EUR,hourly,31.62000084
2023-01-28,2023-01-28 20:00:00,2023-01-28,2023-01-28 22:00:00,Finland,FI,FI,Day-ahead,,EUR,hourly,30.80999947
2023-01-28,2023-01-28 21:00:00,2023-01-28,2023-01-28 23:00:00,Finland,FI,FI,Day-ahead,,EUR,hourly,30.12000084
2023-01-28,2023-01-28 22:00:00,2023-01-29,2023-01-29 00:00:00,Finland,FI,FI,Day-ahead,,EUR,hourly,29.36000061
2023-01-28,2023-01-28 23:00:00,2023-01-29,2023-01-29 01:00:00,Finland,FI,FI,Day-ahead,,EUR,hourly,29.76000023
2023-01-29,2023-01-29 00:00:00,2023-01-29,2023-01-29 02:00:00,Finland,FI,FI,Day-ahead,,EUR,hourly,29.31999969
2023-01-29,2023-01-29 01:00:00,2023-01-29,2023-01-29 03:00:00,Finland,FI,FI,Day-ahead,,EUR,hourly,28.37000084
2023-01-29,2023-01-29 02:00:00,2023-01-29,2023-01-29 04:00:00,Finland,FI,FI,Day-ahead,,EUR,hourly,28.22999954
2023-01-29,2023-01-29 03:00:00,2023-01-29,2023-01-29 05:00:00,Finland,FI,FI,Day-ahead,,EUR,hourly,28.62000084
2023-01-29,2023-01-29 04:00:00,2023-01-29,2023-01-29 06:00:00,Finland,FI,FI,Day-ahead,,EUR,hourly,26.98999977
2023-01-29,2023-01-29 05:00:00,2023-01-29,2023-01-29 07:00:00,Finland,FI,FI,Day-ahead,,EUR,hourly,27.26000023
2023-01-29,2023-01-29 06:00:00,2023-01-29,2023-01-29 08:00:00,Finland,FI,FI,Day-ahead,,EUR,hourly,29.18000031
2023-01-29,2023-01-29 07:00:00,2023-01-29,2023-01-29 09:00:00,Finland,FI,FI,Day-ahead,,EUR,hourly,30.89999962
2023-01-29,2023-01-29 08:00:00,2023-01-29,2023-01-29 10:00:00,Finland,FI,FI,Day-ahead,,EUR,hourly,31.30999947
2023-01-29,2023-01-29 09:00:00,2023-01-29,2023-01-29 11:00:00,Finland,FI,FI,Day-ahead,,EUR,hourly,34.36000061
2023-01-29,2023-01-29 10:00:00,2023-01-29,2023-01-29 12:00:00,Finland,FI,FI,Day-ahead,,EUR,hourly,34
2023-01-29,2023-01-29 11:00:00,2023-01-29,2023-01-29 13:00:00,Finland,FI,FI,Day-ahead,,EUR,hourly,33.88999939
2023-01-29,2023-01-29 12:00:00,2023-01-29,2023-01-29 14:00:00,Finland,FI,FI,Day-ahead,,EUR,hourly,34.95000076
2023-01-29,2023-01-29 13:00:00,2023-01-29,2023-01-29 15:00:00,Finland,FI,FI,Day-ahead,,EUR,hourly,34.38000107
2023-01-29,2023-01-29 14:00:00,2023-01-29,2023-01-29 16:00:00,Finland,FI,FI,Day-ahead,,EUR,hourly,32.54000092
2023-01-29,2023-01-29 15:00:00,2023-01-29,2023-01-29 17:00:00,Finland,FI,FI,Day-ahead,,EUR,hourly,34.68999863
2023-01-29,2023-01-29 16:00:00,2023-01-29,2023-01-29 18:00:00,Finland,FI,FI,Day-ahead,,EUR,hourly,36.65000153
2023-01-29,2023-01-29 17:00:00,2023-01-29,2023-01-29 19:00:00,Finland,FI,FI,Day-ahead,,EUR,hourly,34.84999847
2023-01-29,2023-01-29 18:00:00,2023-01-29,2023-01-29 20:00:00,Finland,FI,FI,Day-ahead,,EUR,hourly,31.17000008
2023-01-29,2023-01-29 19:00:00,2023-01-29,2023-01-29 21:00:00,Finland,FI,FI,Day-ahead,,EUR,hourly,28.53000069
2023-01-29,2023-01-29 20:00:00,2023-01-29,2023-01-29 22:00:00,Finland,FI,FI,Day-ahead,,EUR,hourly,25.97999954
2023-01-29,2023-01-29 21:00:00,2023-01-29,2023-01-29 23:00:00,Finland,FI,FI,Day-ahead,,EUR,hourly,25.07999992
2023-01-29,2023-01-29 22:00:00,2023-01-30,2023-01-30 00:00:00,Finland,FI,FI,Day-ahead,,EUR,hourly,18.34000015
2023-01-29,2023-01-29 23:00:00,2023-01-30,2023-01-30 01:00:00,Finland,FI,FI,Day-ahead,,EUR,hourly,13.09000015
2023-01-30,2023-01-30 00:00:00,2023-01-30,2023-01-30 02:00:00,Finland,FI,FI,Day-ahead,,EUR,hourly,5.760000229
2023-01-30,2023-01-30 01:00:00,2023-01-30,2023-01-30 03:00:00,Finland,FI,FI,Day-ahead,,EUR,hourly,4.949999809
2023-01-30,2023-01-30 02:00:00,2023-01-30,2023-01-30 04:00:00,Finland,FI,FI,Day-ahead,,EUR,hourly,2.029999971
2023-01-30,2023-01-30 03:00:00,2023-01-30,2023-01-30 05:00:00,Finland,FI,FI,Day-ahead,,EUR,hourly,9.029999733
2023-01-30,2023-01-30 04:00:00,2023-01-30,2023-01-30 06:00:00,Finland,FI,FI,Day-ahead,,EUR,hourly,26.73999977
2023-01-30,2023-01-30 05:00:00,2023-01-30,2023-01-30 07:00:00,Finland,FI,FI,Day-ahead,,EUR,hourly,58.20999908
2023-01-30,2023-01-30 06:00:00,2023-01-30,2023-01-30 08:00:00,Finland,FI,FI,Day-ahead,,EUR,hourly,82.01000214
2023-01-30,2023-01-30 07:00:00,2023-01-30,2023-01-30 09:00:00,Finland,FI,FI,Day-ahead,,EUR,hourly,82.01999664
2023-01-30,2023-01-30 08:00:00,2023-01-30,2023-01-30 10:00:00,Finland,FI,FI,Day-ahead,,EUR,hourly,85.01000214
2023-01-30,2023-01-30 09:00:00,2023-01-30,2023-01-30 11:00:00,Finland,FI,FI,Day-ahead,,EUR,hourly,105
2023-01-30,2023-01-30 10:00:00,2023-01-30,2023-01-30 12:00:00,Finland,FI,FI,Day-ahead,,EUR,hourly,89.02999878
2023-01-30,2023-01-30 11:00:00,2023-01-30,2023-01-30 13:00:00,Finland,FI,FI,Day-ahead,,EUR,hourly,95.01000214
2023-01-30,2023-01-30 12:00:00,2023-01-30,2023-01-30 14:00:00,Finland,FI,FI,Day-ahead,,EUR,hourly,85.16000366
2023-01-30,2023-01-30 13:00:00,2023-01-30,2023-01-30 15:00:00,Finland,FI,FI,Day-ahead,,EUR,hourly,69.69000244
2023-01-30,2023-01-30 14:00:00,2023-01-30,2023-01-30 16:00:00,Finland,FI,FI,Day-ahead,,EUR,hourly,49.18000031
2023-01-30,2023-01-30 15:00:00,2023-01-30,2023-01-30 17:00:00,Finland,FI,FI,Day-ahead,,EUR,hourly,30
2023-01-30,2023-01-30 16:00:00,2023-01-30,2023-01-30 18:00:00,Finland,FI,FI,Day-ahead,,EUR,hourly,29.44000053
2023-01-30,2023-01-30 17:00:00,2023-01-30,2023-01-30 19:00:00,Finland,FI,FI,Day-ahead,,EUR,hourly,29.62000084
2023-01-30,2023-01-30 18:00:00,2023-01-30,2023-01-30 20:00:00,Finland,FI,FI,Day-ahead,,EUR,hourly,27.54000092
2023-01-30,2023-01-30 19:00:00,2023-01-30,2023-01-30 21:00:00,Finland,FI,FI,Day-ahead,,EUR,hourly,26.81999969
2023-01-30,2023-01-30 20:00:00,2023-01-30,2023-01-30 22:00:00,Finland,FI,FI,Day-ahead,,EUR,hourly,25.98999977
2023-01-30,2023-01-30 21:00:00,2023-01-30,2023-01-30 23:00:00,Finland,FI,FI,Day-ahead,,EUR,hourly,21.23999977
2023-01-30,2023-01-30 22:00:00,2023-01-31,2023-01-31 00:00:00,Finland,FI,FI,Day-ahead,,EUR,hourly,10
2023-01-30,2023-01-30 23:00:00,2023-01-31,2023-01-31 01:00:00,Finland,FI,FI,Day-ahead,,EUR,hourly,25.36000061
